destination_port,duration,packet_count,byte_count,connection_rate,threat_label
53,501,2,62,7984.0319361278,BENIGN
88,703,2,504,5689.9004267425,BENIGN
53,562,2,64,7117.437722,BENIGN
54986,89,2,0,33707.8651685393,BENIGN
443,6056051,8,353,2.476861572,BENIGN
465,128,3,37,23437.5,BENIGN
80,3247,2,0,615.9531876,BENIGN
80,222009,1,0,9.008643794,BENIGN
443,149070,2,12,26.8330314617,BENIGN
443,586,3,31,5119.4539249147,BENIGN
443,72060,4,0,83.26394671,BENIGN
443,143671,26,887,452.4225487,BENIGN
50763,174339,2,0,28.6797561074,BENIGN
64536,3,2,37,666666.666666667,BENIGN
55912,4,3,37,750000.0,BENIGN
443,4171237,4,92,1.678159261,BENIGN
123,69078125,2,96,0.0579054513,BENIGN
42173,52,1,0,38461.53846,BENIGN
53,314426,1,61,6.3607971351,BENIGN
53,217,2,88,18433.17972,BENIGN
443,110016578,14,1174,0.272686176,BENIGN
80,115303833,40,1021,0.7458555172,BENIGN
443,3726417,13,2136,5.903794449,BENIGN
55247,28,1,0,71428.57143,BENIGN
53,192,2,76,20833.33333,BENIGN
443,68635208,20,2022,0.611930833,BENIGN
443,117,2,12,17094.0170940171,BENIGN
80,81714,3,402,61.18902514,BENIGN
443,5042187,7,617,2.181593027,BENIGN
53,230,2,84,17391.30435,BENIGN
80,113623801,40,12111,0.704077837,BENIGN
53,184,2,88,21739.13043,BENIGN
53,30548,1,45,65.47073458,BENIGN
53,169,2,92,23668.63905,BENIGN
80,123193,3,428,56.8214103074,BENIGN
58899,29,1,0,68965.51724,BENIGN
44428,1,2,0,2000000.0,BENIGN
443,118956534,20,1965,0.3446637072,BENIGN
53,46138557,2,103,0.0866953858,BENIGN
443,5602592,6,611,1.7848881375,BENIGN
53,212,2,86,18867.92453,BENIGN
53,398,1,93,5025.1256281407,BENIGN
58341,67,1,0,29850.7462686567,BENIGN
53,25048,1,64,79.84669435,BENIGN
53,30847,2,74,129.6722533796,BENIGN
53,155,2,98,25806.4516129032,BENIGN
53,50734,2,84,78.8425907675,BENIGN
58112,133,1,0,15037.5939849624,BENIGN
443,53111,2,0,56.485473819,BENIGN
80,46217615,8,421,0.3461883526,BENIGN
53,426,2,96,9389.671362,BENIGN
443,6472144,5,123,0.927049831,BENIGN
49600,50,1,0,40000.0,BENIGN
443,115562688,21,938,0.3461324818,BENIGN
2200,50,1,6,60000.0,BENIGN
53,190,2,108,21052.63158,BENIGN
53,24023,2,68,166.5070974,BENIGN
53,161,2,64,24844.7204968944,BENIGN
443,21634099,12,2457,1.1555831375,BENIGN
80,5114540,4,540,1.368647034,BENIGN
49689,50,1,0,40000.0,BENIGN
53,31371,2,90,127.5062956233,BENIGN
443,5870218,9,1540,3.0663256458,BENIGN
22,54,1,0,111111.1111,BENIGN
443,9255873,7,357,1.5125531649,BENIGN
58234,65,1,0,30769.2307692308,BENIGN
80,15484745,33,470,5.166375036,BENIGN
51303,45,2,0,66666.66667,BENIGN
53,47490,1,69,42.11412929,BENIGN
53,60877,4,144,98.5593902459,BENIGN
443,31153738,13,1793,0.834570799,BENIGN
49603,68,1,0,29411.76471,BENIGN
21,49,2,0,40816.32653,BENIGN
80,5332187,9,3093,3.5632658795,BENIGN
53,31491,2,84,127.0204185,BENIGN
50565,34,1,6,58823.5294117647,BENIGN
443,5344058,6,1588,2.4326083287,BENIGN
50408,98,2,0,30612.2448979592,BENIGN
53,141,2,70,28368.7943262411,BENIGN
443,13718957,15,1512,2.5512143525,BENIGN
60040,3,2,37,666666.666666667,BENIGN
53,195,2,62,20512.82051,BENIGN
443,128906,12,1085,155.151816052,BENIGN
88,1158,9,3226,12953.3678756477,BENIGN
443,91821,2,12,32.6722645147,BENIGN
35145,3,2,31,666666.6667,BENIGN
443,499987,1,0,4.000104003,BENIGN
53,31382,1,48,63.7308011,BENIGN
53,141,2,94,28368.7943262411,BENIGN
61498,1308,1,0,1529.051988,BENIGN
60189,4,2,37,500000.0,BENIGN
53,196,2,60,20408.1632653061,BENIGN
443,171349,23,804,274.2939847913,BENIGN
58156,63,1,0,31746.0317460317,BENIGN
443,118421550,44,1118,0.869774125,BENIGN
53,235,2,94,17021.2766,BENIGN
44507,1,2,0,2000000.0,BENIGN
56318,57,1,0,35087.7193,BENIGN
53462,3,2,31,666666.666666667,BENIGN
443,60391187,17,1422,0.513319932,BENIGN
53,148,2,76,27027.027027027,BENIGN
80,54899,3,435,127.5068762637,BENIGN
53,193,2,70,20725.3886010363,BENIGN
443,6007799,5,123,0.998701854,BENIGN
53,60822,2,80,65.7656768932,BENIGN
53425,95,1,0,21052.63158,BENIGN
53,173,2,88,23121.38728,BENIGN
443,3129983,2,46,1.9169433189,BENIGN
443,10224029,7,1071,1.36932319,BENIGN
53,287,2,64,13937.28223,BENIGN
53,1494120,2,74,2.677161138,BENIGN
443,71754376,20,2047,0.5295844256,BENIGN
443,63293260,7,169,0.142195235,BENIGN
443,7437365,10,3069,2.2857557751,BENIGN
55508,1,3,31,3000000.0,BENIGN
443,5819898,7,617,1.8900674892,BENIGN
53322,3,1,0,666666.6667,BENIGN
53,196,2,64,20408.16327,BENIGN
1746,4,3,247,750000.0,BENIGN
53,222,2,92,18018.018018018,BENIGN
53,266,2,76,15037.59398,BENIGN
443,53292,2,0,56.2936275614,BENIGN
53,178315,1,87,11.2161063287,BENIGN
53,150773,2,88,26.529949,BENIGN
50197,35,1,6,57142.8571428571,BENIGN
53986,61,1,0,32786.8852459016,BENIGN
443,347128,17,858,83.54267014,BENIGN
50710,5,3,37,600000.0,BENIGN
443,57,2,0,35087.7193,BENIGN
443,217920,5,996,50.47723935,BENIGN
53,31011,2,60,128.9864886653,BENIGN
55688,21,1,0,95238.09524,BENIGN
443,15421902,10,4571,1.4913854335,BENIGN
53,31374,2,70,127.4941034,BENIGN
7413,2272,3,43,1760.56338,BENIGN
59908,4,3,83,750000.0,BENIGN
443,60405369,10,3215,0.2979867568,BENIGN
7739,99,1,6,20202.0202,BENIGN
58051,71,1,0,28169.01408,BENIGN
60279,34,1,0,58823.5294117647,BENIGN
80,32993,1,6,60.6189191647,BENIGN
80,103540,1,0,19.3162063,BENIGN
53,262226,2,82,15.25401753,BENIGN
53,235,2,70,17021.2765957447,BENIGN
443,189097,10,759,79.324367917,BENIGN
53259,415895,2,0,12.0222652352,BENIGN
80,596,2,12,3355.7046979866,BENIGN
62638,3,2,12,666666.666666667,BENIGN
55055,41,1,6,48780.4878048781,BENIGN
80,124,2,12,16129.0322580645,BENIGN
53,30987,2,68,129.0863910672,BENIGN
53,33973,1,52,58.8702793395,BENIGN
443,115181904,24,3888,0.347276774,BENIGN
53,30512,1,39,65.5479811222,BENIGN
443,45435545,7,31,0.2641104008,BENIGN
53,30673,1,51,65.2039252763,BENIGN
53,48087,1,62,41.5912824672,BENIGN
53,218,2,80,18348.623853211,BENIGN
53,1571089,2,92,2.5460047139,BENIGN
53,189,2,70,21164.0211640212,BENIGN
53,173,2,74,23121.387283237,BENIGN
137,3,2,124,666666.6667,BENIGN
53,63058,4,172,95.1504963684,BENIGN
443,170976,32,871,543.935991,BENIGN
53,170,2,46,23529.41176,BENIGN
45708,22173,8,279,631.3985477833,BENIGN
443,115784568,50,1145,0.9068566029,BENIGN
53,133412,2,78,29.9823104368,BENIGN
53,23834,2,68,167.8274734,BENIGN
443,60800808,18,6972,0.624991694,BENIGN
53,48751,4,188,123.0743985,BENIGN
443,5853068,9,363,2.56275854,BENIGN
53,5862364,8,272,2.7292744019,BENIGN
51822,89,1,0,22471.9101123596,BENIGN
51401,4044,2,0,494.5598417,BENIGN
54703,140,1,0,14285.71429,BENIGN
53,61317,4,116,97.8521454083,BENIGN
53,229,2,62,17467.2489082969,BENIGN
53,44956,1,55,44.4879437672,BENIGN
53,505,1,48,3960.39604,BENIGN
80,71442,3,425,97.9815794631,BENIGN
389,110511069,16,3224,0.217172816,BENIGN
80,5507656,3,12,0.726261771,BENIGN
53,48671,2,68,82.18446303,BENIGN
44408,28177,2,0,106.4698158,BENIGN
47382,4,3,31,750000.0,BENIGN
53,30495,1,50,65.58452205,BENIGN
53,30958,2,64,129.2073131339,BENIGN
53,30836,2,70,129.7185108315,BENIGN
443,7181532,33,7101,8.0762711912,BENIGN
53,227,2,56,17621.14537,BENIGN
53,208,2,46,19230.7692307692,BENIGN
53,59986,2,68,66.6822258527,BENIGN
63495,4,2,37,500000.0,BENIGN
53,198,2,66,20202.0202,BENIGN
57394,3,2,0,666666.6667,BENIGN
53,51846,1,55,38.575782124,BENIGN
443,197355,10,896,76.0051683514,BENIGN
80,5887537,4,0,1.019101876,BENIGN
39394,38,1,0,52631.5789473684,BENIGN
80,44568,2,0,44.87524681,BENIGN
53,23551,1,45,84.9220839879,BENIGN
53,175381,1,42,11.40374385,BENIGN
53,65557,2,70,61.01560474,BENIGN
54817,24,1,0,83333.3333333333,BENIGN
53,255623,2,64,15.64804419,BENIGN
53,48064,1,55,41.6111850866,BENIGN
53592,11410,2,12,175.2848378615,BENIGN
53,48910,2,84,81.7828664895,BENIGN
53,41191,2,86,97.1085916826,BENIGN
53,23876,2,56,167.5322499581,BENIGN
53,195,2,88,20512.82051,BENIGN
123,67022420,2,96,0.059681521,BENIGN
37700,1,2,31,2000000.0,BENIGN
53,155,2,86,25806.4516129032,BENIGN
443,61107794,10,479,0.343655017,BENIGN
53,106489,2,102,37.5625651476,BENIGN
80,119391021,17,597,0.276402695,BENIGN
53,187,2,66,21390.3743315508,BENIGN
80,5407607,3,12,0.739698724,BENIGN
53,828,1,51,2415.458937,BENIGN
53,59763,2,70,66.9310442916,BENIGN
34443,23,1,0,86956.5217391304,BENIGN
53,30838,1,50,64.8550489656,BENIGN
80,1277613,19,672,29.7429659842,BENIGN
443,5270035,10,674,3.0360329675,BENIGN
443,1579216,2,12,1.2664512011,BENIGN
57521,78252,4,339,63.8961304503,BENIGN
443,112998,1,0,17.69942831,BENIGN
53,272,2,58,14705.8823529412,BENIGN
53,71598,4,136,83.8012234979,BENIGN
80,23205013,18,382,2.0254244201,BENIGN
52105,57,1,6,35087.7192982456,BENIGN
53,158,2,64,25316.4557,BENIGN
53,1231767,2,99,3.2473674,BENIGN
53,31074,2,100,128.7249791,BENIGN
53,320,2,78,12500.0,BENIGN
53,306,2,138,13071.8954248366,BENIGN
53,8921590,10,440,1.345051723,BENIGN
55251,72,2,0,41666.6666666667,BENIGN
443,5957258,3,92,1.17503724,BENIGN
443,62217065,17,754,0.498255583,BENIGN
443,93703,10,623,160.0802536,BENIGN
53,247,2,68,16194.33198,BENIGN
443,83997,10,713,178.5778063502,BENIGN
443,115778907,38,705,0.6391492364,BENIGN
57253,49,2,37,40816.3265306122,BENIGN
53,90910,1,49,21.9997800022,BENIGN
53,31112,1,44,64.2838776,BENIGN
443,95929,2,0,31.27312909,BENIGN
53,322798,4,112,18.5874757588,BENIGN
33388,3,2,31,666666.6667,BENIGN
53,24521,2,70,163.1254843,BENIGN
53,30697,2,78,130.3058931,BENIGN
80,135,2,0,14814.81481,BENIGN
53,56088,1,56,35.6582513194,BENIGN
80,342,2,0,5847.953216,BENIGN
53,351807,2,66,11.36987041,BENIGN
53,215,2,92,18604.6511627907,BENIGN
53,66803,1,60,29.9387752,BENIGN
56993,33,1,0,60606.0606060606,BENIGN
50139,233,2,0,12875.53648,BENIGN
465,3,2,37,666666.6667,BENIGN
443,3875351,5,135,1.548246856,BENIGN
53,169,2,58,23668.63905,BENIGN
50199,148,2,31,20270.27027,BENIGN
80,58447,5,384,136.876144199,BENIGN
53,216,2,68,18518.51852,BENIGN
80,47268,3,430,148.0917323,BENIGN
443,119357888,58,2461,1.4829350868,BENIGN
53,65901,1,38,30.34855313,BENIGN
443,115,2,12,17391.30435,BENIGN
443,68885757,181,11588,6.6196557875,BENIGN
53,30909,2,64,129.4121453298,BENIGN
22,164,1,6,12195.1219512195,BENIGN
443,158669,10,548,113.4437098614,BENIGN
53,187,2,60,21390.3743315508,BENIGN
53,63172,4,180,94.97878807,BENIGN
443,50145654,12,1341,0.4586638754,BENIGN
443,1566421,8,320,10.21436766,BENIGN
80,12853153,8,2350,1.0114249788,BENIGN
53,68535,2,94,58.36433939,BENIGN
63134,110,1,6,18181.8181818182,BENIGN
443,5362318,5,135,1.118919094,BENIGN
80,6281629,4,0,0.9551662475,BENIGN
49678,54,1,0,37037.03704,BENIGN
55699,50,3,31,60000.0,BENIGN
443,4512907,372,3862,190.1213563674,BENIGN
57558,2,3,43,1500000.0,BENIGN
56489,2732,3,43,1098.096633,BENIGN
1900,3000062,52,9048,17.3329751185,BENIGN
55973,59,1,0,33898.30508,BENIGN
53,148,2,86,27027.027027027,BENIGN
53,279941,4,156,21.43308769,BENIGN
53,157,2,62,25477.7070063694,BENIGN
53,199,2,92,20100.5025125628,BENIGN
443,287630,14,827,79.9638424365,BENIGN
53,57193,2,82,69.93862885,BENIGN
53,222,2,70,18018.018018018,BENIGN
53,59375,1,51,33.6842105263,BENIGN
80,3353660,3,0,1.789090128,BENIGN
53,307,2,90,13029.31596,BENIGN
80,4020578,11930,759,5517.117191,BENIGN
443,242,2,12,8264.4628099174,BENIGN
53,157,2,66,25477.70701,BENIGN
52890,31,1,6,64516.1290322581,BENIGN
54829,320,3,31,12500.0,BENIGN
37043,243,1,0,12345.67901,BENIGN
53,180,2,76,22222.2222222222,BENIGN
443,1605,4,46,2492.211838,BENIGN
80,22639,1,0,88.3431247,BENIGN
61788,313,2,0,6389.7763578275,BENIGN
443,1930,2,0,1036.26943,BENIGN
443,46,2,12,43478.2608695652,BENIGN
443,1059585,7,1312,13.21272007,BENIGN
443,118568151,17,1240,0.295188883,BENIGN
53,31704,2,110,126.1670452,BENIGN
443,53,2,0,37735.84906,BENIGN
53,156,2,58,25641.02564,BENIGN
53,196,2,102,20408.1632653061,BENIGN
53,246,2,70,16260.1626,BENIGN
53,622828,1,55,3.211159421,BENIGN
443,103,2,12,19417.4757281553,BENIGN
35419,55,1,0,36363.63636,BENIGN
63845,225,2,12,8888.8888888889,BENIGN
53,30852,1,50,64.82561908,BENIGN
389,51,1,0,98039.21569,BENIGN
80,20997,2,12,95.2517026242,BENIGN
53,30873,2,78,129.5630486,BENIGN
53,61396,1,56,32.575412079,BENIGN
443,5046288,7,635,2.1798200975,BENIGN
53,134,2,88,29850.74627,BENIGN
53,48995,2,94,81.6409837739,BENIGN
49179,3,2,37,666666.666666667,BENIGN
53,23603,1,51,84.73499131,BENIGN
80,5689609,3,12,0.7030360083,BENIGN
443,5181345,7,3848,3.2810013616,BENIGN
123,46230,1,48,43.26195111,BENIGN
53,100275,1,58,19.9451508352,BENIGN
443,82939,10,537,192.9128637,BENIGN
55969,52642,2,0,56.98871623,BENIGN
53,31476,2,88,127.0809505655,BENIGN
55779,72,1,0,27777.77778,BENIGN
443,20345969,9,1881,1.032145483,BENIGN
51150,3,1,0,1000000.0,BENIGN
56207,26,1,6,76923.0769230769,BENIGN
53,235,2,62,17021.2765957447,BENIGN
53,172,2,66,23255.8139534884,BENIGN
88,427,2,356,9367.681499,BENIGN
53,150,2,80,26666.6666666667,BENIGN
53,156,2,94,25641.02564,BENIGN
53,182,2,84,21978.021978022,BENIGN
53,61505,2,74,65.03536298,BENIGN
443,235,2,0,8510.6382978724,BENIGN
53554,3,2,0,666666.6667,BENIGN
443,100775,1,0,19.84619201,BENIGN
443,205,2,0,9756.097561,BENIGN
53,60594,1,42,33.0065683071,BENIGN
443,117727935,28,886,0.458684678,BENIGN
443,46190321,13,1407,0.454640703,BENIGN
123,45928,1,48,43.54642048,BENIGN
55493,4,2,12,500000.0,BENIGN
443,1091853,8,2140,16.48573572,BENIGN
57233,4,3,37,750000.0,BENIGN
53,176,2,66,22727.27273,BENIGN
443,36388,1,0,82.44476201,BENIGN
8080,1029452,3,0,5.828343624,BENIGN
53,30660,1,42,65.2315720809,BENIGN
63767,5,1,6,400000.0,BENIGN
53,97836,2,56,40.8847459,BENIGN
53,444919,1,46,4.49520025,BENIGN
53,50488,4,168,118.8401204,BENIGN
53,33968,1,46,58.8789448893,BENIGN
80,1644,2,0,1216.545012,BENIGN
53,30334,1,44,65.9326168656,BENIGN
53,31985,1,53,62.5293106144,BENIGN
53,176,2,80,22727.2727272727,BENIGN
50440,1,2,14,2000000.0,BENIGN
53,30819,2,66,129.7900645706,BENIGN
53,30355,1,61,65.8870037885,BENIGN
61583,152,1,0,13157.8947368421,BENIGN
465,101,3,49,29702.9703,BENIGN
443,449,2,0,4454.342984,BENIGN
65455,87,1,0,22988.5057471264,BENIGN
443,85788,2,0,23.31328391,BENIGN
53,149,2,78,26845.63758,BENIGN
443,126315,6,356,87.0838776076,BENIGN
443,648,2,0,3086.419753,BENIGN
53,184,2,66,21739.13043,BENIGN
53,24052,2,78,166.3063362714,BENIGN
53,69477077,2,102,0.057572946,BENIGN
443,1084769,119,1500,252.5883390842,BENIGN
53,48938,1,101,40.86803711,BENIGN
80,5251586,3,0,0.761674664,BENIGN
443,5065658,5,135,1.3818540454,BENIGN
53,580,1,50,3448.275862069,BENIGN
53,30958,2,122,129.2073131339,BENIGN
53,30706,1,47,65.1338500619,BENIGN
53,167367,4,136,35.8493609851,BENIGN
53,61934,1,50,32.2924403397,BENIGN
389,417472,21,5706,86.2333282232,BENIGN
80,78557,3,427,101.8368828,BENIGN
53,24206,2,72,165.248285549,BENIGN
50388,122,1,6,16393.4426229508,BENIGN
53,217,2,86,18433.17972,BENIGN
54841,87,1,6,22988.5057471264,BENIGN
53,24029,2,84,166.4655208,BENIGN
123,93968,1,48,21.28384131,BENIGN
64990,88218,2,0,56.6777755107,BENIGN
53137,3,2,31,666666.6667,BENIGN
443,65,2,12,30769.2307692308,BENIGN
53,36456,1,66,54.86065394,BENIGN
53,25281,2,62,158.2215893,BENIGN
53,153,2,94,26143.7908496732,BENIGN
80,115287228,16,544,0.2602196316,BENIGN
443,502371,9,687,33.83953293,BENIGN
53,67215,2,62,59.51052592,BENIGN
59374,1,1,0,2000000.0,BENIGN
52650,1,2,31,2000000.0,BENIGN
443,8067339,8,365,1.8593491609,BENIGN
80,47579,3,439,147.1237311,BENIGN
62549,70,1,0,28571.42857,BENIGN
63537,32,1,6,62500.0,BENIGN
53,30440,1,48,65.70302234,BENIGN
58411,4,2,31,500000.0,BENIGN
443,1,1,37,2000000.0,BENIGN
443,118622295,23,1003,0.354064976,BENIGN
443,77432,1,6,25.829114578,BENIGN
53,31446,2,68,127.2021878776,BENIGN
53,222,2,82,18018.01802,BENIGN
53,30641,1,55,65.2720211481,BENIGN
59698,3,2,37,666666.666666667,BENIGN
53,457,1,72,4376.3676148797,BENIGN
56034,214,3,31,14018.69159,BENIGN
56756,57,1,0,35087.7192982456,BENIGN
443,115544813,22,711,0.346186029,BENIGN
53,30602,2,86,130.7104111,BENIGN
443,178943,10,612,89.41394746,BENIGN
80,27962338,7,454,0.500673442,BENIGN
53,163,2,72,24539.8773,BENIGN
443,5635665,7,1518,2.1292961878,BENIGN
53,96522045,4,134,0.08288262,BENIGN
53,136,2,72,29411.76471,BENIGN
3233,80,1,6,25000.0,BENIGN
443,116047871,38,6873,0.620433614,BENIGN
53,30899,4,192,258.9080553,BENIGN
54544,7513,2,0,266.2052442,BENIGN
443,5620022,9,367,2.313158205,BENIGN
443,6147931,5,123,0.975938084,BENIGN
53,23668,1,47,84.5022815616,BENIGN
443,192171,24,1669,275.7960358,BENIGN
3268,111820008,50,10616,0.706492527,BENIGN
443,90266185,8,3245,0.1661751851,BENIGN
53,30880,2,84,129.5336787565,BENIGN
80,5576432,3,12,0.7173045417,BENIGN
53,50645,2,70,78.981143252,BENIGN
443,69,2,0,28985.50725,BENIGN
443,118,2,12,16949.15254,BENIGN
443,261355,13,1112,80.3504811463,BENIGN
49666,31795458,17,5300,0.9749820242,BENIGN
443,388083,10,1136,38.6515255757,BENIGN
53,216,2,64,18518.51852,BENIGN
54937,23196,2,0,215.5544059321,BENIGN
53,46851,1,49,42.68852319,BENIGN
53,74603,1,47,26.8085733818,BENIGN
53,23946,2,82,167.0425123,BENIGN
123,30225,1,48,66.17038875,BENIGN
56094,46,1,0,43478.26087,BENIGN
53,96414,1,53,20.74387537,BENIGN
53,181,2,74,22099.4475138122,BENIGN
53,48594,2,68,82.3146890563,BENIGN
80,5369809,3,12,0.744905452,BENIGN
53,60715,1,58,32.94078893,BENIGN
443,49,2,0,40816.32653,BENIGN
443,770080,2,12,2.5971327654,BENIGN
443,65654545,17,1310,0.4721683777,BENIGN
53,192,2,62,20833.3333333333,BENIGN
53,275051,4,164,21.8141362875,BENIGN
61781,44,1,0,45454.54545,BENIGN
80,10920712,4,1327,0.7325529691,BENIGN
53,450243,2,72,8.8840914795,BENIGN
53,641,1,48,3120.1248049922,BENIGN
443,5394451,8,679,2.7806351378,BENIGN
443,22,1,0,90909.09091,BENIGN
53,108229,1,75,18.47933548,BENIGN
53,180527,1,45,11.07867521,BENIGN
443,10639954,9,875,1.691736637,BENIGN
52938,720,2,0,2777.777778,BENIGN
80,117447199,17,448,0.272462862,BENIGN
443,70520,2,0,28.36074872,BENIGN
53,23164,1,40,86.3408737696,BENIGN
443,50410,1,6,39.6746677247,BENIGN
50861,336,2,0,8928.5714285714,BENIGN
443,112689,11,640,150.8576702,BENIGN
5999,4,2,0,500000.0,BENIGN
443,80081721,17,939,0.4495407885,BENIGN
443,115741585,25,1006,0.406077038,BENIGN
53,315624,2,64,12.6733074798,BENIGN
59262,48,1,0,41666.66667,BENIGN
53,23518,2,58,170.0824900077,BENIGN
35588,65,1,0,46153.8461538462,BENIGN
53,30362,1,62,65.87181345,BENIGN
80,52,2,0,38461.53846,BENIGN
53,158,2,82,25316.4556962025,BENIGN
443,506190,52,814,229.162962524,BENIGN
443,214184,8,385,74.7021252755,BENIGN
443,262883,6,356,45.6476835703,BENIGN
53,115404336,2,90,0.034660743,BENIGN
49703,66,1,6,30303.0303030303,BENIGN
53,201,2,80,19900.49751,BENIGN
53,154,2,58,25974.025974026,BENIGN
53,77572,2,90,51.56499768,BENIGN
53,155,2,72,25806.45161,BENIGN
443,5161495,5,123,1.162453901,BENIGN
443,3665199,10,1733,4.911056671,BENIGN
53,222,2,78,18018.018018018,BENIGN
53,149953,1,45,13.3375124206,BENIGN
54631,118,1,0,16949.1525423729,BENIGN
53,255265,1,51,7.8349950052,BENIGN
80,5730353,4,0,1.047055914,BENIGN
53978,97,1,0,20618.5567,BENIGN
5932,196,2,12,10204.0816326531,BENIGN
443,5830262,6,611,1.5436699071,BENIGN
53,81300999,2,130,0.049199887,BENIGN
80,46038149,67,741,3.1930041323,BENIGN
80,115849324,16,1015,0.258957057,BENIGN
443,14620,3,43,205.1983584131,BENIGN
53,240587,2,82,16.62600224,BENIGN
53,184,2,94,21739.1304347826,BENIGN
53,48000,1,69,41.6666666667,BENIGN
53,125977,4,156,47.6277415719,BENIGN
65023,39,1,188,51282.0512820513,BENIGN
59375,60,1,0,33333.3333333333,BENIGN
53,60736,1,47,32.92939937,BENIGN
53,328453,4,176,18.267453791,BENIGN
443,117906469,17,1060,0.262920264,BENIGN
53,49054,2,70,81.5427895788,BENIGN
58056,3,2,0,666666.6667,BENIGN
53,305,2,94,13114.7541,BENIGN
443,107,2,0,18691.58879,BENIGN
443,4136654,5,135,1.4504476323,BENIGN
53,30254,1,47,66.106961063,BENIGN
53,233,2,68,17167.38197,BENIGN
443,56,2,31,35714.28571,BENIGN
51569,30,1,6,66666.6666666667,BENIGN
53,122463,1,40,16.3314633808,BENIGN
53,47289683,2,82,0.0845850457,BENIGN
443,70,2,31,28571.42857,BENIGN
443,59,2,31,33898.30508,BENIGN
50962,631,3,0,4754.358162,BENIGN
443,6147062,8,695,2.7655488101,BENIGN
443,492733,13,934,42.6194308074,BENIGN
443,116671595,25,2499,0.4114111922,BENIGN
53,137964,4,168,57.98614131,BENIGN
53,223,2,148,17937.21973,BENIGN
53,161,2,86,24844.7204968944,BENIGN
53,107493,2,64,37.2117254147,BENIGN
53,191476,1,57,10.4451732854,BENIGN
52858,76,1,0,26315.78947,BENIGN
443,65400935,13,1020,0.382257532,BENIGN
80,29386,1,0,68.0596202273,BENIGN
443,169075,10,896,88.7180245453,BENIGN
443,13896635,8,393,1.0793979981,BENIGN
53,291216,2,62,13.73550904,BENIGN
0,118002385,111,0,0.9406589536,BENIGN
53,261,2,82,15325.6705,BENIGN
53,71524,1,52,27.96264191,BENIGN
62527,64,1,0,31250.0,BENIGN
53,322,2,78,12422.36025,BENIGN
443,573864,16,862,57.5049140563,BENIGN
49418,20,1,0,100000.0,BENIGN
443,117052141,25,944,0.46987607,BENIGN
80,38259128,7,421,0.365925747,BENIGN
443,5791367,9,385,2.7627328746,BENIGN
53,81757,1,53,24.46273714,BENIGN
443,116412924,20,1267,0.3264242379,BENIGN
53,23788,2,88,168.1520094,BENIGN
53,178,2,86,22471.91011,BENIGN
80,116732,1,0,17.13326252,BENIGN
53,69304,1,45,28.85836315,BENIGN
443,2000524,7,1536,6.498297446,BENIGN
3942,111,1,0,18018.01802,BENIGN
53,31089,4,168,192.9943067,BENIGN
443,4103111,3,0,0.974870044,BENIGN
53,51216,2,76,78.10059356,BENIGN
443,62891325,7,187,0.1431039973,BENIGN
80,5,1,0,400000.0,BENIGN
80,3178902,3,6,1.8874441552,BENIGN
56484,68,1,0,29411.76471,BENIGN
60442,66,1,0,30303.0303030303,BENIGN
56530,3,2,0,666666.666666667,BENIGN
53,205345,1,49,9.7397063479,BENIGN
55290,46,1,0,43478.26087,BENIGN
53,23480,1,56,85.17887564,BENIGN
443,20245121,10,944,1.037286959,BENIGN
53,200,2,70,20000.0,BENIGN
53,31065,2,76,128.7622726541,BENIGN
80,119573272,60,3551,0.978479538,BENIGN
443,982019,10,851,20.3662047272,BENIGN
61043,30,1,6,66666.6666666667,BENIGN
53,130802,2,62,30.58057216,BENIGN
443,5528885,8,367,2.5321561219,BENIGN
53,874,2,80,4576.6590389016,BENIGN
53,219,2,90,18264.8401826484,BENIGN
54213,37,2,53,81081.08108,BENIGN
53,48671,2,66,82.18446303,BENIGN
53,61322,1,54,32.61472229,BENIGN
59265,3,2,37,666666.666666667,BENIGN
443,289112,10,1275,51.8830072775,BENIGN
443,91511,10,529,185.7700167,BENIGN
53,48322,2,60,82.7780307106,BENIGN
443,8496,5,37,588.5122410546,BENIGN
443,4230371,5,123,1.41831532,BENIGN
53,440,1,49,4545.4545454546,BENIGN
53,50125,2,74,79.80049875,BENIGN
53,33831,1,45,59.1173775531,BENIGN
37979,74,1,0,27027.027027027,BENIGN
53,159,2,46,25157.2327044025,BENIGN
53,23678,2,128,168.9331869246,BENIGN
53,189,2,74,21164.0211640212,BENIGN
443,3388330,5,123,1.770783837,BENIGN
53,51752,2,88,77.29169887,BENIGN
80,5458095,3,12,0.732856427,BENIGN
64184,79,1,0,25316.4557,BENIGN
52876,4,2,0,500000.0,BENIGN
53,92785,4,168,86.2208331088,BENIGN
2690,8490,3,43,353.3568904594,BENIGN
46087,23638,4,539,211.5238175819,BENIGN
53,9670081,2,89,0.4136470005,BENIGN
80,1860407,7,894,5.9126846975,BENIGN
443,369465,15,974,64.9587917665,BENIGN
443,118603412,21,1200,0.303532583,BENIGN
53,24200,2,92,165.2892561983,BENIGN
53,30879,1,80,64.76893682,BENIGN
53,23662,2,68,169.0474178,BENIGN
53,23607827,3,181,0.254152998,BENIGN
443,116805159,27,2751,0.4195020187,BENIGN
61934,4,2,0,500000.0,BENIGN
